text,embedding
"

Sammanfattning av de allmänna 
affärsvillkoren
De allmänna affärsvillkoren ger en översikt över vårt tjänsteutbud på Zalando.de. Våra erbjudanden 
riktar sig endast till konsumenter som handlar för privata ändamål. Vi erbjuder dig en personanpassad 
shopping- och serviceupplevelse för Zalando-produkter, artiklar från Zalando-partners samt Zalando 
Pre-owned-artiklar. Artiklar från Zalando-partners är märkta som sådana och kommer från kommersiella 
handlare, medan Zalando Pre-owned-artiklar är begagnade varor som är särskilt märkta som sådana.
1. Avtalstecknande:
genom att skicka in din beställning på Zalando:s webbplats förklarar du att du shoppar endast för 
privata ändamål. Din avtalspartner är antingen Zalando SE eller resp. Zalando-partner, beroende på 
vilken typ av produkter du beställer. Avtalet aktiveras genom en klickning på köp-knappen samt 
erhållande av orderbekräftelsen. Vi förbehåller oss rätten att avvisa eller annullera beställningar som 
har genererats av automatiska program eller tredjepartstjänster.
2. Priser, fraktkostnader och leveransvillkor:
de priser som anges vid tiden för beställningen är slutpriser, inklusive gällande moms. 
Fraktkostnaderna bärs av Zalando såvida inte det rör sig om specifika fraktsätt som anges vid 
beställningen, t.ex. expressfrakt. Dessutom kan fraktkostnader uppstå för beställningar som ligger 
under det minsta ordervärdet. Innan du skickar beställningen får du information om detta; ytterligare 
information återfinns i de utf","[0.12918341159820557,0.2124176323413849,-0.14955349266529083,0.13569693267345428,-0.08479472994804382,-0.22518396377563477,0.5181987881660461,0.018380755558609962,-0.27099767327308655,0.14125360548496246,0.5370516180992126,0.6567070484161377,0.4272439777851105,0.7067064046859741,-0.1491476595401764,0.5011293888092041,-0.40512144565582275,0.283744215965271,-0.2153732031583786,0.5846356153488159,0.23528344929218292,-0.2798324227333069,-1.166003942489624,-0.40015870332717896,-0.08087584376335144,-0.03006117232143879,-0.43120676279067993,-0.3754766285419464,1.260555624961853,0.5746423602104187,-0.1719927340745926,0.45058169960975647,0.31949377059936523,-0.10946037620306015,0.12857045233249664,0.24636614322662354,-0.4220828115940094,-0.2904365062713623,-0.193547323346138,-1.0403850078582764,0.5529411435127258,0.509451687335968,0.930738091468811,-0.16652628779411316,-0.500969409942627,-0.0028549376875162125,-0.16815511882305145,-0.9182223081588745,0.1632729023694992,-0.7781797647476196,0.4603642225265503,0.03795593976974487,0.870928168296814,-0.00006778357783332467,0.2613186240196228,-0.6245515942573547,-0.5606988668441772,-0.29997164011001587,-0.3736071288585663,0.6613006591796875,0.4264832139015198,-0.3395785987377167,0.45809057354927063,-0.2014804482460022,1.1698567867279053,0.6454081535339355,0.2452109158039093,0.29481276869773865,-0.5315309166908264,-1.0896047353744507,0.21142533421516418,0.9042012691497803,-0.01676611416041851,-0.5789005160331726,-0.36695510149002075,0.657119631767273,0.333401083946228,0.5169236660003662,0.4204678535461426,-0.04371795430779457,0.8823269009590149,-0.3622051775455475,0.8667368292808533,0.09661836177110672,-0.36068862676620483,-0.04476916790008545,0.39576420187950134,0.24276213347911835,-0.15869446098804474,0.10101751983165741,-0.5690253973007202,0.3067692518234253,0.18345794081687927,0.11134758591651917,0.3360711634159088,0.09204430133104324,-0.15070803463459015,0.6706885099411011,-0.2350645810365677,-0.04919251427054405,0.49227145314216614,-0.12043826282024384,0.08125657588243484,0.7884979844093323,0.03406209498643875,0.5221771597862244,-0.23937134444713593,-0.20294705033302307,-0.19641786813735962,0.08774437755346298,0.42252564430236816,-0.2967787981033325,0.20490244030952454,-0.5249612927436829,-0.11009860038757324,0.47095921635627747,-0.5005375742912292,0.2455783188343048,-0.11583768576383591,-0.7969528436660767,-0.3560309410095215,0.45163506269454956,0.004079876467585564,-0.2806139290332794,0.12336010485887527,-0.6931237578392029,0.04359317570924759,0.8074431419372559,-0.39221420884132385,-0.5419564843177795,-0.06251145154237747,-0.4608987271785736,0.722550094127655,0.5372923612594604,-0.10452037304639816,0.5261772274971008,0.5296539664268494,0.24529623985290527,0.31533774733543396,-0.010111624374985695,0.7690064311027527,1.0145140886306763,0.4166501462459564,0.6532989740371704,-0.4540054202079773,0.6889955401420593,0.4608438313007355,-0.7821586728096008,-1.218845009803772,-0.4478919506072998,-0.4991030991077423,-0.07342731952667236,0.3979974091053009,0.8786208033561707,1.0200172662734985,-0.37371328473091125,0.11582913249731064,-0.21816903352737427,-0.0701378732919693,-0.4737614393234253,-0.3705230951309204,0.5526913404464722,-0.8960687518119812,0.02250531129539013,-0.08875883370637894,0.06054544076323509,0.021739045158028603,0.2558528780937195,-0.03689713031053543,-0.15133599936962128,0.5281209945678711,0.1087154671549797,0.13858264684677124,-0.4903436005115509,0.3517792224884033,-0.20709751546382904,0.5624268651008606,-0.3223291039466858,0.1632632315158844,-0.01700209081172943,0.5055801272392273,0.015773994848132133,-0.20309914648532867,0.6963391304016113,-0.1229080930352211,-0.3504267930984497,-0.07171858102083206,-1.207152247428894,0.3319130539894104,0.012134462594985962,0.8490979671478271,-0.3845842182636261,0.5565445423126221,0.7952561974525452,-0.19950275123119354,-0.0462348610162735,-0.5343956351280212,0.23152917623519897,-0.04273292422294617,-0.7865323424339294,-0.9600878953933716,0.6082469820976257,-0.3049968183040619,-0.03351546451449394,0.9829025268554688,-0.24780184030532837,-0.03419621288776398,0.5157154202461243,-0.016856832429766655,-0.2543502449989319,0.5980024933815002,0.1748896688222885,-0.2314198911190033,-0.9674476981163025,-0.034118231385946274,-0.642492949962616,-0.7476866245269775,0.3380517363548279,-0.1408751904964447,0.3049384355545044,-1.1903923749923706,0.3178250789642334,-0.6010249853134155,0.42646411061286926,-0.589741587638855,0.1555745005607605,-0.16305874288082123,0.4690217673778534,0.25538545846939087,0.224776953458786,-0.1010994166135788,0.6328274607658386,0.3548568785190582,0.7643060088157654,0.5246968865394592,-0.14089182019233704,0.20530514419078827,0.28450658917427063,0.6433693766593933,0.15878035128116608,0.3964792788028717,0.06945595145225525,-0.1564950942993164,0.5159923434257507,0.12015175074338913,0.23791362345218658,0.5826706290245056,-0.10891197621822357,0.7843838334083557,-0.1427115947008133,-0.32724449038505554,0.4025212824344635,-0.4073036015033722,-0.16868025064468384,-1.0396655797958374,0.40874916315078735,0.2988881468772888,-0.23308679461479187,0.007148246746510267,0.9101194143295288,0.04462684318423271,0.11357460916042328,0.3492027521133423,0.5384219288825989,0.3898202180862427,-0.20421169698238373,0.9786240458488464,-0.24725863337516785,-0.8655436038970947,-0.5737979412078857,-0.6045072078704834,-0.6469491720199585,-0.7888692021369934,-0.4587748646736145,-0.7262012958526611,-0.146744042634964,0.40430504083633423,-1.0803245306015015,0.6631982922554016,-0.07306239008903503,0.8689734935760498,-0.20260272920131683,0.3735184967517853,0.1471729576587677,0.584987461566925,0.7718610167503357,0.41915327310562134,-0.018277419731020927,-0.5684118270874023,-0.1466253697872162,0.3272794783115387,0.47828519344329834,-0.08341468870639801,-0.7749966382980347,-0.29601815342903137,-0.1041158065199852,-0.3370007872581482,-0.06865668296813965,-0.17180433869361877,-0.4106247127056122,-0.6240295767784119,0.36568301916122437,-0.8421658277511597,-0.006185196340084076,-0.3343609571456909,-0.14816376566886902,-0.2670542001724243,0.18229883909225464,0.5099651217460632,0.33783823251724243,-0.7184893488883972,0.12287496030330658,0.2543591558933258,-0.4931139349937439,-0.6848617196083069,0.40304991602897644,0.09163539856672287,0.5004529356956482,-0.26687464118003845,-0.1757640689611435,-0.7452095150947571,0.1352047175168991,-0.20434196293354034,0.07118687778711319,0.24128448963165283,-0.2018027901649475,-0.42480218410491943,-1.290629506111145,0.5581153631210327,-0.5692371726036072,-0.8813787698745728,-1.0785669088363647,-0.47329211235046387,-0.2211332619190216,-0.3237919807434082,0.29753151535987854,-0.2700745463371277,0.21324031054973602,-0.5166689157485962,-0.5785837769508362,0.4249800145626068,-0.2571848928928375,0.4069790244102478,0.12059634923934937,0.389999657869339,0.526894748210907,0.56637042760849,-0.05404204875230789,-0.22405575215816498,-0.016639629378914833,-0.06015866622328758,0.4630722105503082,-0.3640003502368927,-0.05550340935587883,-0.18756335973739624,0.784963846206665,-0.2014717310667038,0.6982744932174683,-0.325669527053833,0.3798171281814575,0.21280330419540405,0.013158515095710754,-0.016567440703511238,-0.5230898261070251,-0.32516419887542725,-0.6658165454864502,0.20230989158153534,0.2899401783943176,0.7876730561256409,-0.7424914836883545,-0.01573503017425537,0.8096047043800354,-0.8010863065719604,0.026478387415409088,-0.2589826285839081,-0.3764079809188843,0.5032590627670288,-0.500491738319397,0.7688225507736206,-0.33996501564979553,0.18104591965675354,0.10740138590335846,0.3376464247703552,0.3245634436607361,0.6230034828186035,-0.33880579471588135,-0.12193368375301361,0.31133222579956055,-0.6854218244552612,-0.30844828486442566,0.03676564618945122,0.5344745516777039,0.028947066515684128,0.6183411478996277,-0.677658200263977,-1.0855369567871094,-0.03907423093914986,-0.10729558020830154,0.26894593238830566,-0.1783415973186493,0.5717692971229553,0.792198896408081,0.654561460018158,0.1621546447277069,-0.21952611207962036,-0.032600585371255875,-0.2506617605686188,0.8553256392478943,0.17126251757144928,0.24472051858901978,-0.15693044662475586,-0.9615111351013184,-0.6145459413528442,-0.23605303466320038,-0.240778386592865,0.3244698643684387,-1.2575994729995728,-0.30028659105300903,-0.6456907391548157,0.5548352003097534,0.20297472178936005,-0.6277226209640503,-0.5272687673568726,0.4843114912509918,0.7780115008354187,-0.7753652334213257,0.6200445294380188,0.023516347631812096,-0.06693803519010544,0.5828750729560852,-0.5706963539123535,0.6065937280654907,-0.8852449059486389,0.3284521698951721,0.04008116573095322,-0.10512681305408478,0.08314501494169235,0.0414709709584713,-0.14249885082244873,-0.17158862948417664,0.08438540995121002,0.6437993049621582,-0.665208101272583,-0.12931163609027863,0.07965733110904694,0.156713604927063,-0.1408003568649292,0.40238940715789795,0.6280051469802856,-0.26841968297958374,0.012642269022762775,-0.5807609558105469,0.2171446532011032,-0.14254130423069,-0.5088803768157959,-0.5579022169113159,0.6973991990089417,0.31922534108161926,0.3082406222820282,-0.0905691534280777,0.6774773001670837,0.1501869410276413,0.6571184992790222,-0.04660350829362869,-0.6833827495574951,0.1508779376745224,0.40174636244773865,-0.46132388710975647,-0.22254613041877747,0.28724944591522217,-0.5383659601211548,0.23142604529857635,0.5921178460121155,-0.8227804899215698,0.4070596694946289,-0.43744778633117676,-0.5187934041023254,0.005608915816992521,-0.2450961321592331,0.181827113032341,-0.7998685240745544,-0.006334267556667328,0.491128146648407,-0.4160355031490326,-0.08683021366596222,-0.16674742102622986,-0.6089337468147278,0.004487159661948681,-0.730782687664032,0.9014217257499695,-0.09377380460500717,-0.6894970536231995,-0.35129207372665405,-0.1323317587375641,-0.6422893404960632,-0.753902018070221,-0.22829943895339966,0.20466454327106476,0.752470850944519,0.27925539016723633,0.4930838644504547,-0.42603448033332825,0.11121875047683716,0.420204758644104,-0.21827955543994904,0.47096148133277893,-0.2657787501811981,0.26379668712615967,0.7804670333862305,0.278781920671463,0.15596550703048706,0.15881727635860443,-0.27825361490249634,0.6478073596954346,0.20848287642002106,0.34996381402015686,0.007673303131014109,0.003200370352715254,-0.47525754570961,0.6529001593589783,0.3850542902946472,-0.9244434237480164,-1.1070590019226074,0.22561350464820862,0.33181148767471313,0.14219433069229126,0.8496362566947937,0.5870843529701233,-0.5948904156684875,-1.1265102624893188,-1.2435959577560425,-0.006568982731550932,0.24667924642562866,-0.5642388463020325,-0.4178765118122101,-0.29264694452285767,0.43210121989250183,0.3112746477127075,0.3393850326538086,0.33663642406463623,-1.1276344060897827,-0.23764626681804657,-0.11423183977603912,-0.5614030361175537,-0.5364181995391846,0.14223620295524597,0.23663173615932465,0.45950573682785034,0.3460894227027893,-0.45344942808151245,-0.006627167109400034,-0.6597521901130676,0.271239310503006,-0.006722495425492525,0.35124361515045166,-0.2076723277568817,0.1636883169412613,0.31677353382110596,-0.5873393416404724,0.7375748157501221,-0.5093960165977478,0.9562615156173706,-0.6301308274269104,1.0425821542739868,0.22361750900745392,-0.9616247415542603,-1.0135198831558228,-0.011954321525990963,0.19330592453479767,-0.5411785244941711,-0.572578489780426,0.15559148788452148,0.4817049205303192,0.8057295083999634,0.332396000623703,-0.821431040763855,-0.0986659899353981,-0.6555953025817871,-0.653364896774292,-0.5304433703422546,-0.757834792137146,0.11001083999872208,-0.2371082603931427,-0.35703304409980774,0.31048479676246643,0.8193365931510925,-0.020031196996569633,0.9151885509490967,-0.5085345506668091,-0.11629550904035568,-1.1151336431503296,0.3416331708431244,0.41963082551956177,-0.5085403919219971,-0.5602414011955261,-0.677118182182312,0.03712072968482971,0.29130786657333374,-0.23412640392780304,-1.0643478631973267,-0.8091045618057251,0.3232792913913727,0.5092577338218689,-1.0851938724517822,0.030236907303333282,-0.5840763449668884,-0.800686776638031,-0.7482119202613831,0.20563329756259918,0.12488530576229095,-0.40162208676338196,0.06661766022443771,-0.022956307977437973,-0.382036954164505,1.0831280946731567,-0.33140116930007935,1.0689311027526855,-0.8281878232955933,0.7820525169372559,0.4702906608581543,-0.583573043346405,0.2417701631784439,0.3365219831466675,0.010476830415427685,-0.38901814818382263,-0.2609090805053711,-0.02039901167154312,-0.14836040139198303,0.27838388085365295,0.8262156844139099,-0.20790830254554749,-0.5701824426651001,0.08823834359645844,-0.5064803957939148,0.8498714566230774,0.15658453106880188,0.37427404522895813,0.9609860181808472,-0.9853965640068054,-0.7517011165618896,0.8681449890136719,-0.532021701335907,0.05311203747987747,-0.6320577263832092,0.235860213637352,-1.1535629034042358,0.19316625595092773,0.08884085714817047,0.3983200192451477,0.4418400526046753,-0.35075828433036804,0.5573864579200745,0.8232118487358093,-0.02679416537284851,-0.1534394919872284,0.13057748973369598,0.17885863780975342,-0.6791387796401978,0.2678215801715851,-0.025433573871850967,-0.41739070415496826,-0.11198250949382782,-0.7732057571411133,0.14020851254463196,1.016911506652832,0.017844419926404953,-0.2893255054950714,-1.1966323852539062,0.05269255116581917,-0.4359142780303955,0.21129482984542847,-0.7560468316078186,-0.648594856262207,-0.13205158710479736,0.7293475270271301,-0.2590981125831604,-0.17690099775791168,-0.29581931233406067,0.573617696762085,0.17690251767635345,-0.28416675329208374,-0.07480461895465851,-0.06800872832536697,-0.2536155581474304,-0.7652859687805176,-0.055539801716804504,0.263615220785141,0.12357990443706512,0.24409855902194977,-0.6022339463233948,-0.25452104210853577,0.37917450070381165,0.08896069973707199,-0.2726675868034363,0.5542006492614746,-0.371806263923645,-0.4109451472759247,-0.5370684862136841,-0.08062181621789932,-0.014021881856024265,0.21790313720703125,0.6449347138404846,0.19467918574810028,0.7493147253990173,0.41757261753082275,0.3505549132823944,-0.14874128997325897,-0.035437166690826416,0.2947705388069153,-0.28370192646980286,-0.11173011362552643,-0.30209851264953613,-0.19401468336582184,-0.14228114485740662,-0.3713471293449402,0.002236277097836137,0.5533932447433472,-0.6550227999687195,0.42579004168510437,-0.40643563866615295,0.3034878969192505,-0.6941092610359192,-0.27699384093284607,0.2103133648633957,0.6998918652534485,0.45640304684638977,-0.6609201431274414,0.4243415892124176,0.2051500678062439,0.7953281998634338,-0.5034136176109314,-0.14973244071006775,0.6849894523620605,0.08869403600692749,-0.06031666323542595,0.06589622795581818,0.146432027220726,-0.8266209959983826,-0.3739422857761383,0.3572703003883362,1.0004099607467651,0.45184046030044556,-0.003860410302877426,0.2231912910938263,0.2861515283584595,0.289425790309906,-0.28979840874671936,-0.7044739723205566,-0.5771533250808716,-0.12013468146324158,-0.5147332549095154,0.4146794378757477,-0.5102577209472656,-0.19487473368644714,0.15259435772895813,-0.0833342894911766,-0.0842699185013771,0.18033801019191742,0.7064893841743469,-0.14227664470672607,-0.17436334490776062,0.6413654088973999,-0.8970543742179871,0.22375668585300446,0.6223785281181335,-0.5966683030128479,-0.8116058111190796,-0.1252642422914505,0.21230201423168182,-0.30856573581695557,0.1451464295387268,0.15740078687667847,0.03577542304992676,-0.2826326787471771,0.3413524329662323,0.46445390582084656,1.0977596044540405,0.2843783497810364,1.007132649421692,-0.060264088213443756,-0.4987381398677826,-0.019769877195358276,0.15025940537452698,-0.1589498668909073,-0.16049624979496002,-0.30976569652557373,0.2118518203496933,0.6397116184234619,-0.07456899434328079,0.5414490699768066,0.10068277269601822,-0.09170316904783249,-0.03609011694788933,-0.2951226234436035,-0.49561092257499695,0.5038468837738037,0.6342576742172241,0.4362703859806061,-0.6190541982650757,0.062447018921375275,0.10429158806800842,0.3785986304283142,-0.6063077449798584,0.3865244388580322,0.055255353450775146,-0.1597961038351059,0.24102357029914856,0.14961600303649902,0.5302767753601074,0.22823835909366608,-0.14948610961437225,0.3922339975833893,0.43455737829208374,-0.15237566828727722,0.16526585817337036,0.05047927051782608,0.047335512936115265,0.16227476298809052,0.12519752979278564,-0.005598794668912888,-0.8136773705482483,0.0532541461288929,0.5256364345550537,0.19538317620754242,-0.6956934332847595,0.09124830365180969,-0.09883773326873779,-0.22916828095912933,-0.21680331230163574,0.3915255665779114,-0.10718303918838501,-0.14725640416145325,0.09005788713693619,-0.03228374198079109,-0.19438785314559937,-0.020644763484597206,-0.3280590772628784,-0.0338781364262104,0.6959843039512634,-0.5389255285263062,-0.7610926032066345,0.07699747383594513,-0.3009336590766907,0.4408063292503357,-0.04831654578447342,-0.4886312186717987,-1.2516369819641113,0.42257624864578247,-0.0320810042321682,-0.436598539352417,-0.01761014759540558,-0.681908905506134,0.19361041486263275,0.263691782951355,0.1529139131307602,0.2547187805175781,-0.35140663385391235,0.3463498651981354,-0.29043903946876526,-0.5365758538246155,0.2224881798028946,-0.5187080502510071,-0.05632651969790459,-0.05473162978887558,0.01820795238018036,-0.20552916824817657,-0.9703364372253418,0.22368353605270386,-1.162340521812439,0.22898045182228088,0.29561200737953186,0.04069111868739128,-0.13406766951084137,0.3399428427219391,0.5202578902244568,-0.12769880890846252,-0.8947678804397583,-0.24111077189445496,0.48878997564315796,0.051315926015377045,0.05388106033205986,-0.35720592737197876,-0.5813664793968201,0.2616703510284424,-1.0022351741790771,0.804607629776001,0.04646316543221474,-0.16844601929187775,-0.8827223777770996,-0.38648951053619385,-0.4583999812602997,-0.3588196337223053,-0.19337087869644165,0.13830740749835968,0.3618788719177246,0.4513216018676758,-0.35333582758903503,0.3530781865119934,0.29702186584472656,-0.5238606929779053,0.41841915249824524,1.1700433492660522,-0.7593196034431458,0.31681373715400696,0.18573027849197388,0.13863098621368408,0.39082756638526917,-0.33099251985549927,0.41256311535835266,-0.4201994836330414,-0.3548310399055481,0.072074756026268,0.04963529482483864,-0.14934198558330536,-0.28269320726394653,0.19902588427066803,-0.3320286273956299,0.31554630398750305,-0.1605674773454666,-0.4851725101470947,-0.27143722772598267,-1.2870371341705322,-0.07414558529853821,-0.2304558902978897,-0.07991448789834976,0.022841131314635277,-0.5107672810554504,1.5684908628463745,-0.4062288999557495,4.441765308380127,0.4567466974258423,0.1411888152360916,0.8027591705322266,0.08631130307912827,0.538025975227356,-0.36515530943870544,-0.4220772385597229,0.3370878994464874,0.05244941636919975,0.07349058240652084,-0.04809277504682541,-0.05297745391726494,-0.25240358710289,-0.4241314232349396,0.2757841646671295,-0.8660011291503906,1.020983099937439,0.6722765564918518,-0.6204100251197815,-0.3927718698978424,0.3387691378593445,0.5609931349754333,0.04017513245344162,0.3654880225658417,0.27248668670654297,0.43038856983184814,-0.6162905097007751,-0.3848116397857666,-0.3260253965854645,0.5769838690757751,-0.7914695739746094,0.4163235127925873,-0.3335208296775818,-0.674168586730957,0.7921559810638428,-0.1348898708820343,-0.31170153617858887,-0.13848407566547394,-0.03289909288287163,-0.48730960488319397,0.26379498839378357,-0.37731078267097473,-0.29634109139442444,0.09701695293188095,-0.5472699403762817,-0.3415907025337219,0.2246437519788742,0.16022545099258423,-0.2755762040615082,0.6055879592895508,-0.828400194644928,0.2099415361881256,-0.07010297477245331,-0.10719447582960129,0.4091804027557373,0.30663439631462097,0.037666916847229004,0.4723207950592041,0.18115927278995514,0.5135543942451477,-0.0027799014933407307,-0.23484446108341217,0.07026338577270508,-0.4810914099216461,0.037427522242069244,0.5752902626991272,0.9433660507202148,0.4209384322166443,-0.36415815353393555,0.0850837305188179,-0.11868274956941605,-0.2955942749977112,-0.07319404929876328,0.4899757206439972,0.32437989115715027,0.06466391682624817,0.007350859232246876,-0.1988266259431839,-0.4234734773635864,0.3924473822116852,-0.5176169872283936,-0.7432312965393066,0.2096768617630005,0.46944722533226013,0.2532123923301697,-0.7200812101364136,-0.053665656596422195,-0.5409754514694214,0.7672485709190369,0.8286899328231812,-0.11295374482870102,-0.0769762173295021,-0.35539230704307556,0.5063403248786926]"
